5,10,0.078662,0.008088,0.025634
5,20,0.068101,0.013947,0.040474
10,10,0.105160,0.010816,0.017228
10,20,0.092570,0.019042,0.029370
15,10,0.140248,0.014425,0.013517
15,20,0.120021,0.024688,0.021820
20,10,0.161300,0.016590,0.010430
20,20,0.140557,0.028913,0.017850
25,10,0.179051,0.018416,0.008821
25,20,0.155521,0.031991,0.014815
